id,train_or_test,length,Title,Author,date,lang,date-bucket,length-log,the,and,of,to,in,that,a,is,it,be
1288,test,2321,A form of prayer with thanksgiving to be used yearly on the fifth day of November for the happy deliverance of King James I and the three estates of the realm from the most traitorous and bloody intended massacre by gunpowder : and also for the happy arrival of His present Majesty on this day for the deliverance of our church and nation / by Their Majesty's special command.,Church of England.,1690,English,1650-1699,7,0.052563550193881946,0.06204222317966394,0.03705299439896596,0.023265833692373977,0.017233950883239983,0.011202068074105988,0.011202068074105988,0.008186126669538992,0.003015941404566997,0.014648858250753984
1289,train,4258,A declaration of the commissioners of the General Assembly to the whole kirk and kingdom of Scotland concerning present dangers and duties relating to the Covenant and religion.,"Church of Scotland. General Assembly. Commission.; Ker, A.",1648,English,1642-1649,8,0.07092531705025834,0.06575857209957726,0.05589478628464068,0.030530765617660875,0.022310944105213715,0.011507750117426023,0.011507750117426023,0.009159229685298262,0.005166744950681071,0.01221230624706435
1290,test,34547,"A sermon preached at Edinburgh, in the East-Church of St. Giles, upon the 30th of January, 1689 being the anniversary of the martyrdom of King Charles the first / by James Canaries ...","Canaries, James.",1689,English,1650-1699,10,0.05685008828552407,0.033548499146090836,0.03473528815816135,0.03870090022288477,0.01539931108345153,0.02657249544099343,0.01508090427533505,0.012678380177728892,0.01742553622601094,0.014849335687613976
1291,train,99061,"Diaphanta, or, Three attendants on Fiat lux wherein Catholic religion is further excused against the opposition of several adversaries ... and by the way an answer is given to Mr. Moulin, Denton, and Stillingfleet.; Diaphanta","J. V. C. (John Vincent Canes), d. 1672.",1665,English,1650-1699,11,0.04340759733901333,0.03926873340668881,0.035210627794995,0.024449581570951232,0.02113849042509161,0.020351096798942064,0.011921947083110406,0.014869625786131777,0.013597682236197898,0.009943368227657706
1292,train,189935,"Divi Britannici being a remark upon the lives of all the kings of this isle from the year of the world 2855, unto the year of grace 1660 / by Sir Winston Churchill, Knight.","Churchill, Winston, Sir, 1620?-1688.",1675,English,1650-1699,12,0.06663858688498697,0.021644246715981783,0.04578408402874668,0.03421170400400137,0.014726090504646327,0.01988048542922579,0.01500513333508832,0.0026324795324716354,0.010751046410614157,0.006281096164477321
1293,train,10255,The oration of Cicero for M. Marcellus done into English ; with an appendix relating to the Prince of Orange.; Pro Marcello. English,"Cicero, Marcus Tullius.",1689,English,1650-1699,9,0.04436860068259386,0.04670892247684057,0.03549488054607509,0.027011214041930767,0.012481716235982447,0.017064846416382253,0.01657727937591419,0.008873720136518772,0.008581179912237932,0.007996099463676255
1294,train,605,"The Civil Orange, or, The United hearts of England being the courageous Protestant boys resolutions against the enemies of the church and state : to the tune of, Now, now the fight's done.",,1689,English,1650-1699,6,0.04132231404958678,0.03305785123966942,0.021487603305785124,0.03140495867768595,0.01487603305785124,0.009917355371900825,0.023140495867768594,0.008264462809917356,0.003305785123966942,0.011570247933884297
1295,train,55270,"The time of the end showing first, until the three years and an half are come (which are the last of the 1260 days) the prophecies of the Scripture will not be understood, concerning the duration and period of the fourth monarchy and kingdom of the beast : then secondly, when that time shall come ... the knowledge of the end ... will be revealed, by the rise of a little horn, the last apostasy, and the beast slaying the witnesses ... / by John Can.","Can, John, d. 1667?",1657,English,1650-1699,10,0.07438031481816537,0.0461733309209336,0.033508232314094444,0.024027501356974852,0.01633797720282251,0.013461190519269042,0.009715939931246607,0.013117423557083409,0.012122308666546048,0.01668174416500814
1296,test,22778,"The life and death of Pompey the Great with all his glorious victories and triumphs : as also the Life and death of Artaxerxes Mnemon, one of the great Persian emperors / by Sa. Clarke, sometime pastor in St. Bennet Finck London.","Clarke, Samuel, 1599-1682.",1665,English,1650-1699,10,0.049872684168934936,0.04166300816577399,0.02923873913425235,0.0392922995873211,0.015102291684959171,0.018394942488365967,0.011765738870840285,0.0007024321713934498,0.006102379488980595,0.0040389849855123365
1297,train,22137,The wicked life and woeful death of Herod the Great a stranger by nation yet by the Romans made king of the Jews : taking in also the story of the Jews during all the time of his reign ... / by Sa. Clarke.,"Clarke, Samuel, 1599-1682.",1664,English,1650-1699,10,0.055201698513800426,0.03808104079143516,0.0366806703708723,0.03871346614265709,0.014952342232461491,0.01834033518543615,0.011745042236978814,0.0010389845055788951,0.004923883091656503,0.005194922527894476
1298,test,21428,"Marciano, or, The discovery a tragi-comedy, acted with great applause before His Majesty's High Commissioner, and others of the nobility, at the Abbey of Holyrud-house, on St. John's night, by a company of gentlemen.","Clark, William, advocate.",1663,English,1650-1699,9,0.02137390330408811,0.01675378010080269,0.01722045921224566,0.02202725406010827,0.01143363823035281,0.009473585962292329,0.016380436811648313,0.012927011386970319,0.009800261340302409,0.007933544894530522
1299,test,13228,The character of a London-diurnall with several select poems / by the same author.,"Cleveland, John, 1613-1658.",1647,English,1642-1649,9,0.05412760810402177,0.0276685817961899,0.023435137586936803,0.02041124886604173,0.016631387964922893,0.011641971575446023,0.02744179014212277,0.013531902026005443,0.00892047172664046,0.007181735712125794
1300,train,43098,"Clievelandi Vindiciae, or, Clieveland's genuine poems, orations, epistles, &c. purged from the many false and spurious ones which had usurped his name, and from innumerable errors and corruptions in the true copies : to which are added many never printed before, with an account of the author's life.; Vindiciae","Cleveland, John, 1613-1658.",1677,English,1650-1699,10,0.044456819341964826,0.027263446099586988,0.022460438999489536,0.017843055362197782,0.017448605503735674,0.011114204835491207,0.021509118752610332,0.012065525082370413,0.009025940878927097,0.005615109749872384
1301,train,21084,"The whore unvailed, or, The mystery of the deceit of the Church of Rome revealed being a brief answer to a book entitled, the reconciler of religions, or, A decider of all controversies in matters of faith, written by a professed Roman Catholic who subscribes his name A.S. in which he endeavored to prove the Church of Rome to be the true church ... / by a servant of the Lord, Josiah Coal ; whereunto is added the 14th Chap. of A.S. his book in which he declares the Protestant ... not to be true preachers ...","Coal, Josiah, 1632?-1668.",1665,English,1650-1699,9,0.06948396888635933,0.04206981597419844,0.037326882944412824,0.026228419654714476,0.018402580155568202,0.02442610510339594,0.012616201859229747,0.017406564219313223,0.007019540884082717,0.007683551508252703
1302,train,21317,"The uncertainty of the art of physic together with an account of the innumerable abuses practiced by the professors of that art, clearly manifested by a particular relation of the original and progress thereof : also diverse contests between the Greeks and Arabians concerning its authors / written in Italian by the famous Lionardo di Capoa ; and made English by J.L., Gent.; Ragionamenti intorno alla incertezza de' medicamenti. English","Di Capua, Lionardo, 1617-1695.; J. L. (John Lancaster)",1684,English,1650-1699,9,0.058873199793591964,0.045362855936576435,0.04048412065487639,0.02950696627105127,0.017873059060843455,0.021391377773607917,0.009757470563400103,0.006848993760848149,0.011305530797016464,0.007552657503401041
1303,train,6841,A sermon preached before the Queen Dowager in Her Majesty's chapel at Somerset House on Quinquagesima Sunday February the 6th. 1686/7 : being also the anniversary day of His Late Majesty King Charles the II. of blessed memory / by Thomas Codrington ...,"Codrington, Thomas, d. 1691?",1687,English,1650-1699,8,0.059201871071480776,0.028504604589972227,0.05043122350533548,0.028504604589972227,0.0204648443210057,0.011840374214296154,0.01666423037567607,0.009209179944452566,0.00789358280953077,0.003362081567022365
1304,test,5842,"Reflections upon the East-Indy and Royal African Companies with animadversions, concerning the naturalizing of foreigners / by Roger Coke.","Coke, Roger, fl. 1696.",1695,English,1650-1699,8,0.07874015748031496,0.04193769257103731,0.042793563847997255,0.03046901745977405,0.027045532351934267,0.007360492981855529,0.010955152345087298,0.010270455323519343,0.016775077028414926,0.011982197877439232
1305,train,2439,"More good and true news from Ireland sent from Dublin by Master Robert Cole merchant, to his brother John Cole here resident in London ; likewise a new plot discovered against our kingdom by the Danes; which was sent in a letter to the Lord Burrows, by Sir Henry Waddam; and by the Parliament ordered to be printed; together with a letter of great consequence from the Hage in Holland, written by Charles de la Fin, page to the young Prince of Orange, concerning a difference between the old Prince of Orange and the high and mighty states.","Cole, Robert, 17th cent.; Waddam, Henry, Sir.; La Fin, Charles de. Letter written upon the occasion from the Low Countries.; Umfrevile, William.",1642,English,1642-1649,7,0.058630586305863056,0.03403034030340303,0.04059040590405904,0.026240262402624025,0.015170151701517014,0.018860188601886017,0.014760147601476014,0.008610086100861008,0.01066010660106601,0.008610086100861008
1306,train,781,"Trve intelligence from Ireland dated from Dublin the second of April, and received here the eleventh.","Cole, Robert, 17th cent.",1642,English,1642-1649,6,0.05121638924455826,0.057618437900128036,0.030729833546734954,0.015364916773367477,0.02176696542893726,0.02432778489116517,0.008962868117797694,0.012804097311139564,0.011523687580025609,0.0038412291933418692
1307,test,8291,"Mr. Coleman's two letters to Monsieur L'Chaise, the French king's confessor with Monsieur L'Chaise's answer to Mr. Coleman, which the House of Commons desired might be printed : together with the D. of Y's letter to the said Monsieur L'Chaise, which shows what Mr. Coleman wrote to him, was by his special command and appointment.; Two letters to Monsieur L'Chaise","Coleman, Edward, d. 1678.; La Chaise, Francois d'Aix de, 1624-1709.; James II, King of England, 1633-1701.",1678,English,1650-1699,9,0.045712218067784346,0.034615848510433,0.029911952719816667,0.04607405620552406,0.01362923652152937,0.022675189965022314,0.012302496683150404,0.0038596068025569894,0.010010855144132191,0.011096369557351344
1308,train,191417,"An English dictionary explaining the difficult terms that are used in divinity, husbandry, physic, philosophy, law, navigation, mathematics, and other arts and sciences : containing many thousands of hard words, and proper names of places, more than are in any other English dictionary or expositor : together with the etymological derivation of them from their proper fountains, whether Hebrew, Greek, Latin, French, or any other language : in a method more comprehensive than any that is extant / by E. Coals ...","Coals, Elisha, 1640?-1680.",1677,English,1650-1699,12,0.04926417193875152,0.01175444187297889,0.04104651102044228,0.024057424366696792,0.018963832888405942,0.004659983178087631,0.06025065694269579,0.002716582121755121,0.001912055878004566,0.0024919416770715244
